delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
118.181776193,11.4030846245,11.3425501026,27.064453125,0,10919,0,0,0
117.313456571,11.2844778405,11.2000405695,27.064453125,0,10953,0,0,0
118.64602133,11.4880387569,11.4314808672,27.064453125,0,10991,0,0,0
119.689982383,11.1788024101,11.1163065298,27.064453125,0,11026,0,0,0
116.307502653,11.5068562064,11.3360506533,27.064453125,0,11068,0,0,0
116.264648629,11.3890221969,11.2646679133,27.064453125,0,11103,0,0,0
118.539014035,11.1232985449,10.9024946994,27.064453125,0,11138,0,0,0
119.677714797,11.1573576905,10.8617214471,27.064453125,0,11178,0,0,0
116.068270409,11.3529202638,10.8804490316,27.064453125,0,11214,0,0,0
116.927175443,10.7833947648,11.0933917235,27.064453125,0,11253,0,0,0
118.069461577,11.047216735,10.897490944,27.064453125,0,11288,0,0,0
116.014437614,11.2775755801,11.2177034484,27.064453125,0,11323,0,0,0
114.951952297,11.3324208516,11.427789702,27.064453125,0,11364,0,0,0
114.466129387,11.3166133895,11.2184260468,27.064453125,0,11403,0,0,0
115.310542918,11.380808217,11.0369673182,27.064453125,0,11444,0,0,0
116.81577819,11.3423894463,11.4507996151,27.064453125,0,11485,0,0,0
114.807116258,11.3491821019,11.5105538181,27.064453125,0,11525,0,0,0
118.235026323,11.3923282084,11.2776708923,27.064453125,0,11559,0,0,0
118.148260426,11.2974529407,11.1931368235,27.064453125,0,11597,0,0,0
116.447193919,11.2860714706,11.4111772647,27.064453125,0,11634,0,0,0
113.243361516,11.3820162567,11.7106472358,27.064453125,0,11679,0,0,0
118.656252544,11.322636258,10.9972477389,27.064453125,0,11719,0,0,0
118.965424129,11.0538189243,10.7293161092,27.064453125,0,11768,0,0,0
118.292218944,11.1805214864,10.9888132652,27.064453125,0,11808,0,0,0
119.335578954,11.2310870086,10.7806626711,27.064453125,0,11859,0,0,0
115.964482063,11.1287139188,11.1450858875,27.064453125,0,11893,0,0,0
118.595958375,10.9470276937,11.0058984135,27.064453125,0,11930,0,0,0
120.262534567,11.1008414007,11.1476171208,27.064453125,0,11964,0,0,0
116.677029781,11.5562587436,11.5555425148,27.064453125,0,12010,0,0,0
120.965259502,11.201065236,10.8636217651,27.064453125,0,12049,0,0,0
118.152323408,11.4234440325,11.2381629765,27.064453125,0,12087,0,0,0
120.804733332,11.2173956441,10.8637328918,27.064453125,0,12129,0,0,0
117.489779031,11.1349851336,11.1719108414,27.064453125,0,12172,0,0,0
116.995397145,11.4756102407,11.0508214678,27.064453125,0,12208,0,0,0
117.633941418,11.423965659,11.4509410317,27.064453125,0,12251,0,0,0
118.756148504,11.33827097,10.9086298796,27.064453125,0,12293,0,0,0
116.54525324,11.252383936,11.1234879803,27.064453125,0,12340,0,0,0
120.801722888,11.0442734691,10.4907724658,27.064453125,0,12384,0,0,0
119.78191844,11.1607385005,10.9650142436,27.064453125,0,12426,0,0,0
115.978444053,11.3280048641,10.9273939975,27.064453125,0,12463,0,0,0
114.783671475,10.9646827605,10.8090757649,27.064453125,0,12501,0,0,0
120.0224507,11.1960342556,10.8847456204,27.064453125,0,12548,0,0,0
118.115750803,11.3413979661,10.9727714831,27.064453125,0,12586,0,0,0
118.646698792,10.887207764,11.011554049,27.064453125,0,12623,0,0,0
120.691230846,11.2375918048,10.8586955216,27.064453125,0,12671,0,0,0
119.363039669,11.1452100132,10.8610971796,27.064453125,0,12715,0,0,0
121.355347943,11.1970045851,10.8498946982,27.064453125,0,12767,0,0,0
118.830325399,11.5096195832,11.30656042,27.064453125,0,12812,0,0,0
120.882826531,11.3800446994,11.2861952093,27.064453125,0,12858,0,0,0
120.359426269,11.2472163494,11.0876081979,27.064453125,0,12901,0,0,0
118.828034099,11.1707922802,11.3493565674,27.064453125,0,12951,0,0,0
115.724763677,11.2357685138,10.7967375612,27.064453125,0,12986,0,0,0
117.387857538,10.9751862651,10.8720550664,27.064453125,0,13041,0,0,0
118.754586652,10.9305549404,11.1139535767,27.064453125,0,13078,0,0,0
121.944571681,11.0564893604,10.8388538918,27.064453125,0,13132,0,0,0
118.732200813,11.3334332978,11.061075603,27.064453125,0,13190,0,0,0
122.202949876,10.9799412525,10.770159888,27.064453125,0,13228,0,0,0
116.368212071,10.9462219905,11.0915989031,27.064453125,0,13280,0,0,0
115.066421565,10.9637299722,11.3387776676,27.064453125,0,13319,0,0,0
118.696243808,11.3068197157,11.1666294507,27.064453125,0,13369,0,0,0
113.181116183,11.627749137,11.8573782199,27.064453125,0,13409,0,0,0
116.555638504,11.4957141744,11.3925516188,27.064453125,0,13445,0,0,0
115.678853266,11.4364035208,11.3870650666,27.064453125,0,13487,0,0,0
117.436257807,11.1791887812,11.3882217902,27.064453125,0,13522,0,0,0
113.210242021,11.6898086778,11.841413981,27.064453125,0,13565,0,0,0
116.802531432,11.5073241754,11.426372569,27.064453125,0,13606,0,0,0
118.235553051,11.3580360895,11.0521040554,27.064453125,0,13642,0,0,0
116.650614225,11.4191583096,11.3557534118,27.064453125,0,13685,0,0,0
114.724679519,11.3337977306,11.4380395721,27.064453125,0,13727,0,0,0
118.869167763,11.3527471583,10.9472270188,27.064453125,0,13775,0,0,0
119.598615532,11.1563564144,11.0038715143,27.064453125,0,13816,0,0,0
117.758233734,11.1002710938,11.1142934521,27.064453125,0,13864,0,0,0
117.907112555,10.864585949,11.1763810642,27.064453125,0,13900,0,0,0
120.251639472,11.2379178903,10.8650007462,27.064453125,0,13936,0,0,0
121.122323829,11.2420757873,10.9616763314,27.064453125,0,13970,0,0,0
